Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"PP","Producer Prices - Annual","54","Denmark","5532","Producer Price (USD/tonne)","97","Triticale","2015","2015","USD","159.8","","Official data"
"PP","Producer Prices - Annual","54","Denmark","5532","Producer Price (USD/tonne)","97","Triticale","2016","2016","USD","143.5","","Official data"
"PP","Producer Prices - Annual","54","Denmark","5532","Producer Price (USD/tonne)","97","Triticale","2017","2017","USD","156.3","","Official data"
"PP","Producer Prices - Annual","54","Denmark","5532","Producer Price (USD/tonne)","97","Triticale","2018","2018","USD","198.6","","Official data"
"PP","Producer Prices - Annual","54","Denmark","5532","Producer Price (USD/tonne)","15","Wheat","2014","2014","USD","220.9","","Official data"
"PP","Producer Prices - Annual","54","Denmark","5532","Producer Price (USD/tonne)","15","Wheat","2015","2015","USD","170.8","","Official data"
"PP","Producer Prices - Annual","54","Denmark","5532","Producer Price (USD/tonne)","15","Wheat","2016","2016","USD","156","","Official data"
"PP","Producer Prices - Annual","54","Denmark","5532","Producer Price (USD/tonne)","15","Wheat","2017","2017","USD","168.6","","Official data"
"PP","Producer Prices - Annual","54","Denmark","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","USD","198.9","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","44","Barley","2014","2014","USD","192.1","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","44","Barley","2015","2015","USD","157.5","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","44","Barley","2016","2016","USD","139.7","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","44","Barley","2017","2017","USD","151","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","USD","186.9","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","867","Meat, cattle","2014","2014","USD","2640.9","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","867","Meat, cattle","2015","2015","USD","2190.7","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","867","Meat, cattle","2016","2016","USD","2163.9","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","867","Meat, cattle","2017","2017","USD","2438.4","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","867","Meat, cattle","2018","2018","USD","2649.8","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2014","2014","USD","1952.2","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2015","2015","USD","1771.4","Fc","Calculated data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2016","2016","USD","1784.1","Fc","Calculated data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2017","2017","USD","1638.5","Fc","Calculated data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2018","2018","USD","1553.1","Fc","Calculated data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","1035","Meat, pig","2014","2014","USD","2263.9","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","1035","Meat, pig","2015","2015","USD","1654","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","1035","Meat, pig","2016","2016","USD","1668.6","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","1035","Meat, pig","2017","2017","USD","1831.7","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","1035","Meat, pig","2018","2018","USD","1806","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","977","Meat, sheep","2014","2014","USD","3693.9","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","977","Meat, sheep","2015","2015","USD","3299.3","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","977","Meat, sheep","2016","2016","USD","3252.9","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","977","Meat, sheep","2017","2017","USD","3136.4","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","977","Meat, sheep","2018","2018","USD","3156.1","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","75","Oats","2014","2014","USD","150","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","75","Oats","2015","2015","USD","145.7","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","75","Oats","2016","2016","USD","112.7","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","75","Oats","2017","2017","USD","118.2","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","USD","208.6","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","71","Rye","2014","2014","USD","157.6","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","71","Rye","2015","2015","USD","131.4","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","71","Rye","2016","2016","USD","112.1","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","71","Rye","2017","2017","USD","130.6","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","USD","159","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","15","Wheat","2014","2014","USD","203.5","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","15","Wheat","2015","2015","USD","162.4","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","15","Wheat","2016","2016","USD","151.5","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","15","Wheat","2017","2017","USD","157.2","","Official data"
"PP","Producer Prices - Annual","63","Estonia","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","USD","194.1","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","44","Barley","2014","2014","USD","175.1","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","44","Barley","2015","2015","USD","150.8","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","44","Barley","2016","2016","USD","137.2","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","44","Barley","2017","2017","USD","145.4","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","USD","201.8","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","867","Meat, cattle","2014","2014","USD","4021.3","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","867","Meat, cattle","2015","2015","USD","3215.2","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","867","Meat, cattle","2016","2016","USD","3147","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","867","Meat, cattle","2017","2017","USD","3360.4","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","867","Meat, cattle","2018","2018","USD","3681.6","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2014","2014","USD","1930.4","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2015","2015","USD","1503.9","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2016","2016","USD","1452.4","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2017","2017","USD","1457.1","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2018","2018","USD","1554.6","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","1035","Meat, pig","2014","2014","USD","2101.5","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","1035","Meat, pig","2015","2015","USD","1615.8","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","1035","Meat, pig","2016","2016","USD","1544.2","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","1035","Meat, pig","2017","2017","USD","1664.4","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","1035","Meat, pig","2018","2018","USD","1798.9","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","977","Meat, sheep","2014","2014","USD","4619.7","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","977","Meat, sheep","2015","2015","USD","3542.4","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","977","Meat, sheep","2016","2016","USD","3422.4","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","977","Meat, sheep","2017","2017","USD","3623","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","977","Meat, sheep","2018","2018","USD","3708.7","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","75","Oats","2014","2014","USD","165.8","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","75","Oats","2015","2015","USD","149.7","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","75","Oats","2016","2016","USD","143.8","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","75","Oats","2017","2017","USD","154.4","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","USD","210.1","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","71","Rye","2014","2014","USD","260","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","71","Rye","2015","2015","USD","209.6","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","71","Rye","2016","2016","USD","186.9","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","71","Rye","2017","2017","USD","182.6","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","USD","208.9","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","15","Wheat","2014","2014","USD","225.5","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","15","Wheat","2015","2015","USD","187.4","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","15","Wheat","2016","2016","USD","167","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","15","Wheat","2017","2017","USD","179.2","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","USD","236.1","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","44","Barley","2014","2014","USD","200.3","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","44","Barley","2015","2015","USD","166.2","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","44","Barley","2016","2016","USD","138.5","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","44","Barley","2017","2017","USD","149.3","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","USD","195.1","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","56","Maize","2014","2014","USD","194.7","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","56","Maize","2015","2015","USD","173.8","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","56","Maize","2016","2016","USD","175.9","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","56","Maize","2017","2017","USD","160.9","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","USD","186.6","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","867","Meat, cattle","2014","2014","USD","5321.8","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","867","Meat, cattle","2015","2015","USD","4358","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","867","Meat, cattle","2016","2016","USD","4159.7","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","867","Meat, cattle","2017","2017","USD","4434.9","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","867","Meat, cattle","2018","2018","USD","4549.5","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2014","2014","USD","2107.6","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2015","2015","USD","1705.4","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2016","2016","USD","1684.4","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2017","2017","USD","1701.5","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2018","2018","USD","1777.1","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1069","Meat, duck","2014","2014","USD","3858.5","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1069","Meat, duck","2015","2015","USD","3120.6","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1069","Meat, duck","2016","2016","USD","3144.6","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1069","Meat, duck","2017","2017","USD","3205.3","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1069","Meat, duck","2018","2018","USD","3379.1","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1073","Meat, goose and guinea fowl","2014","2014","USD","6569.7","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1073","Meat, goose and guinea fowl","2015","2015","USD","5291.5","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1073","Meat, goose and guinea fowl","2016","2016","USD","5756.4","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1073","Meat, goose and guinea fowl","2017","2017","USD","5462.2","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1073","Meat, goose and guinea fowl","2018","2018","USD","5922.5","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1097","Meat, horse","2014","2014","USD","2903","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1097","Meat, horse","2015","2015","USD","2574.6","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1097","Meat, horse","2016","2016","USD","2646.5","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1097","Meat, horse","2017","2017","USD","3221.3","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1097","Meat, horse","2018","2018","USD","3585.8","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1035","Meat, pig","2014","2014","USD","1845.9","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1035","Meat, pig","2015","2015","USD","1430.8","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1035","Meat, pig","2016","2016","USD","1467.5","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1035","Meat, pig","2017","2017","USD","1592.4","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1035","Meat, pig","2018","2018","USD","1469","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1141","Meat, rabbit","2014","2014","USD","4642.9","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1141","Meat, rabbit","2015","2015","USD","3657.4","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1141","Meat, rabbit","2016","2016","USD","3509.8","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1141","Meat, rabbit","2017","2017","USD","3688.2","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1141","Meat, rabbit","2018","2018","USD","4072.3","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","977","Meat, sheep","2014","2014","USD","8114.4","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","977","Meat, sheep","2015","2015","USD","6736.2","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","977","Meat, sheep","2016","2016","USD","6582.2","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","977","Meat, sheep","2017","2017","USD","6731.5","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","977","Meat, sheep","2018","2018","USD","7166.7","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1080","Meat, turkey","2014","2014","USD","2187.8","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1080","Meat, turkey","2015","2015","USD","1767.1","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1080","Meat, turkey","2016","2016","USD","1751.3","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1080","Meat, turkey","2017","2017","USD","1754.9","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","1080","Meat, turkey","2018","2018","USD","1818.9","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","75","Oats","2014","2014","USD","168.6","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","75","Oats","2015","2015","USD","161.6","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","75","Oats","2016","2016","USD","171.8","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","75","Oats","2017","2017","USD","150.8","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","USD","145.7","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","27","Rice, paddy","2014","2014","USD","421.3","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","27","Rice, paddy","2015","2015","USD","372.6","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","27","Rice, paddy","2016","2016","USD","361.3","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","27","Rice, paddy","2017","2017","USD","333.8","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","USD","372","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","71","Rye","2014","2014","USD","189.4","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","71","Rye","2015","2015","USD","169.6","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","71","Rye","2016","2016","USD","189.3","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","71","Rye","2017","2017","USD","200.4","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","USD","245.9","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","97","Triticale","2014","2014","USD","171.3","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","97","Triticale","2015","2015","USD","155","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","97","Triticale","2016","2016","USD","139.8","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","97","Triticale","2017","2017","USD","148.6","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","97","Triticale","2018","2018","USD","170.9","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","2014","2014","USD","216.2","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","2015","2015","USD","172.9","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","2016","2016","USD","159.9","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","2017","2017","USD","157.7","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","USD","195","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","44","Barley","2014","2014","USD","201.7","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","44","Barley","2015","2015","USD","160.8","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","44","Barley","2016","2016","USD","139.4","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","44","Barley","2017","2017","USD","153.3","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","USD","195.4","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","56","Maize","2014","2014","USD","220.2","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","56","Maize","2015","2015","USD","174.1","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","56","Maize","2016","2016","USD","168.1","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","56","Maize","2017","2017","USD","176.9","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","USD","194.8","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","867","Meat, cattle","2014","2014","USD","4126.1","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","867","Meat, cattle","2015","2015","USD","3656.6","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","867","Meat, cattle","2016","2016","USD","3432.4","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","867","Meat, cattle","2017","2017","USD","3769.4","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","867","Meat, cattle","2018","2018","USD","4033.1","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2015","2015","USD","1510.5","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2016","2016","USD","1448","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2017","2017","USD","1455.9","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2018","2018","USD","1563.2","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","1069","Meat, duck","2014","2014","USD","1564.2","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","1069","Meat, duck","2015","2015","USD","4675.8","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","1069","Meat, duck","2016","2016","USD","5167.9","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","1069","Meat, duck","2017","2017","USD","5039.5","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","1069","Meat, duck","2018","2018","USD","7365.6","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","1163","Meat, game","2014","2014","USD","6368.3","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","1163","Meat, game","2015","2015","USD","5323.5","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","1163","Meat, game","2016","2016","USD","5309.5","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","1163","Meat, game","2017","2017","USD","5409.1","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","1163","Meat, game","2018","2018","USD","5665.8","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","1017","Meat, goat","2015","2015","USD","1498.3","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","1017","Meat, goat","2016","2016","USD","1888.2","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","1017","Meat, goat","2017","2017","USD","2048.7","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","1017","Meat, goat","2018","2018","USD","2077.1","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","1073","Meat, goose and guinea fowl","2014","2014","USD","8716.6","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","1073","Meat, goose and guinea fowl","2015","2015","USD","6953.8","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","1073","Meat, goose and guinea fowl","2016","2016","USD","8052.8","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","1073","Meat, goose and guinea fowl","2017","2017","USD","8271.4","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","1073","Meat, goose and guinea fowl","2018","2018","USD","10859.5","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","1097","Meat, horse","2014","2014","USD","1340","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","1097","Meat, horse","2015","2015","USD","1120.2","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","1097","Meat, horse","2016","2016","USD","1117.2","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","1097","Meat, horse","2017","2017","USD","1138.2","","Official data"
