Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2014","2014","USD","821.2","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2015","2015","USD","674.3","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2016","2016","USD","720.1","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2017","2017","USD","773","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2018","2018","USD","1042.3","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2014","2014","USD","1832.2","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2015","2015","USD","1470.6","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2016","2016","USD","1609.5","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2017","2017","USD","1519","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2018","2018","USD","1945.3","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","403","Onions, dry","2014","2014","USD","855.7","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","403","Onions, dry","2015","2015","USD","615.5","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","403","Onions, dry","2016","2016","USD","702.4","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","403","Onions, dry","2017","2017","USD","806.9","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","403","Onions, dry","2018","2018","USD","965.5","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","116","Potatoes","2014","2014","USD","193.7","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","116","Potatoes","2015","2015","USD","196.3","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","116","Potatoes","2016","2016","USD","221.2","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","116","Potatoes","2017","2017","USD","202.8","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","116","Potatoes","2018","2018","USD","219.6","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","388","Tomatoes","2014","2014","USD","2238.2","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","388","Tomatoes","2015","2015","USD","1864.3","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","388","Tomatoes","2016","2016","USD","1872.7","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","388","Tomatoes","2017","2017","USD","1938.3","","Official data"
"PP","Producer Prices - Annual","67","Finland","5532","Producer Price (USD/tonne)","388","Tomatoes","2018","2018","USD","2189.6","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","366","Artichokes","2014","2014","USD","1087.6","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","366","Artichokes","2015","2015","USD","915","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","366","Artichokes","2016","2016","USD","1009","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","366","Artichokes","2017","2017","USD","969.2","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","366","Artichokes","2018","2018","USD","1175.7","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","414","Beans, green","2014","2014","USD","311.5","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","414","Beans, green","2015","2015","USD","255.5","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","414","Beans, green","2016","2016","USD","249.8","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","414","Beans, green","2017","2017","USD","254.5","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","414","Beans, green","2018","2018","USD","262.9","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2014","2014","USD","910.7","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2015","2015","USD","749.3","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2016","2016","USD","719","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2017","2017","USD","793","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2018","2018","USD","771.6","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2014","2014","USD","256.2","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2015","2015","USD","232","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2016","2016","USD","231.3","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2017","2017","USD","222.6","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2018","2018","USD","311.8","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2014","2014","USD","395.4","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2015","2015","USD","255.3","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2016","2016","USD","276.4","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2017","2017","USD","238","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2018","2018","USD","339.6","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2014","2014","USD","1133.9","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2015","2015","USD","1191.2","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2016","2016","USD","1497.8","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2017","2017","USD","856.1","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2018","2018","USD","1035.7","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2014","2014","USD","890.7","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2015","2015","USD","815.9","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2016","2016","USD","855.7","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2017","2017","USD","793.9","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2018","2018","USD","951.7","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2014","2014","USD","1289.1","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2015","2015","USD","914.1","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2016","2016","USD","1007.8","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2017","2017","USD","1062.3","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2018","2018","USD","1296.3","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2014","2014","USD","1229.4","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2015","2015","USD","1104.3","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2016","2016","USD","1150.5","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2017","2017","USD","1069.1","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2018","2018","USD","1193.1","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2014","2014","USD","253.1","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2015","2015","USD","254.3","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2016","2016","USD","226.7","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2017","2017","USD","226.8","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2018","2018","USD","354.6","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","417","Peas, green","2014","2014","USD","424.4","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","417","Peas, green","2015","2015","USD","313.4","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","417","Peas, green","2016","2016","USD","308.1","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","417","Peas, green","2017","2017","USD","361.3","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","417","Peas, green","2018","2018","USD","356.8","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","116","Potatoes","2014","2014","USD","242.6","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","116","Potatoes","2015","2015","USD","330.3","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","116","Potatoes","2016","2016","USD","395.6","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","116","Potatoes","2017","2017","USD","272.6","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","116","Potatoes","2018","2018","USD","522.4","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","388","Tomatoes","2014","2014","USD","997.2","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","388","Tomatoes","2015","2015","USD","899.2","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","388","Tomatoes","2016","2016","USD","928.5","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","388","Tomatoes","2017","2017","USD","915.4","","Official data"
"PP","Producer Prices - Annual","68","France","5532","Producer Price (USD/tonne)","388","Tomatoes","2018","2018","USD","779","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","367","Asparagus","2014","2014","USD","5438.3","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","367","Asparagus","2015","2015","USD","5057.3","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","367","Asparagus","2016","2016","USD","5274.1","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","367","Asparagus","2017","2017","USD","5012.4","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","367","Asparagus","2018","2018","USD","4828.9","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","414","Beans, green","2014","2014","USD","1451.4","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","414","Beans, green","2015","2015","USD","1403","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","414","Beans, green","2016","2016","USD","1405.9","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","414","Beans, green","2017","2017","USD","1332","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","414","Beans, green","2018","2018","USD","2347.8","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2014","2014","USD","188.4","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2015","2015","USD","235.1","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2016","2016","USD","282.1","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2017","2017","USD","259.2","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2018","2018","USD","291.6","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2014","2014","USD","245.4","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2015","2015","USD","293.9","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2016","2016","USD","281","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2017","2017","USD","241.2","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2018","2018","USD","394.2","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2014","2014","USD","689.9","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2015","2015","USD","435.9","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2016","2016","USD","497.8","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2017","2017","USD","460.9","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2018","2018","USD","653.9","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2014","2014","USD","591.7","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2015","2015","USD","651","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2016","2016","USD","659.3","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2017","2017","USD","557.8","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2018","2018","USD","753.1","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","407","Leeks, other alliaceous vegetables","2014","2014","USD","518.8","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","407","Leeks, other alliaceous vegetables","2015","2015","USD","646.6","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","407","Leeks, other alliaceous vegetables","2016","2016","USD","710.1","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","407","Leeks, other alliaceous vegetables","2017","2017","USD","646.8","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","407","Leeks, other alliaceous vegetables","2018","2018","USD","838.1","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2014","2014","USD","1436.9","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2015","2015","USD","1544.9","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2016","2016","USD","1341.8","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2017","2017","USD","1246.3","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2018","2018","USD","1762.3","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2014","2014","USD","2589.8","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2015","2015","USD","2198.2","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2016","2016","USD","2189.1","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2017","2017","USD","2307.9","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2018","2018","USD","2897.8","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","403","Onions, dry","2014","2014","USD","242.8","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","403","Onions, dry","2015","2015","USD","204.1","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","403","Onions, dry","2016","2016","USD","232.3","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","403","Onions, dry","2017","2017","USD","157.8","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","403","Onions, dry","2018","2018","USD","273.8","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2014","2014","USD","1338.7","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2015","2015","USD","1346.4","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","417","Peas, green","2014","2014","USD","2454.5","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","417","Peas, green","2015","2015","USD","1963","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","417","Peas, green","2016","2016","USD","2538.6","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","417","Peas, green","2017","2017","USD","2296.6","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","417","Peas, green","2018","2018","USD","2848.3","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","116","Potatoes","2014","2014","USD","204.3","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","116","Potatoes","2015","2015","USD","142","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","116","Potatoes","2016","2016","USD","221.2","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","116","Potatoes","2017","2017","USD","197.2","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","116","Potatoes","2018","2018","USD","199.7","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2014","2014","USD","887.6","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2015","2015","USD","842.9","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2016","2016","USD","826.3","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2017","2017","USD","704.3","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2018","2018","USD","734.2","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","373","Spinach","2014","2014","USD","1974.2","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","373","Spinach","2015","2015","USD","1638.1","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","373","Spinach","2016","2016","USD","1592.9","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","373","Spinach","2017","2017","USD","1801.9","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","373","Spinach","2018","2018","USD","2031.4","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","388","Tomatoes","2014","2014","USD","1682.3","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","388","Tomatoes","2015","2015","USD","1633.7","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","388","Tomatoes","2016","2016","USD","1674.7","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","388","Tomatoes","2017","2017","USD","1777.1","","Official data"
"PP","Producer Prices - Annual","79","Germany","5532","Producer Price (USD/tonne)","388","Tomatoes","2018","2018","USD","1945.3","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","366","Artichokes","2014","2014","USD","1520","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","366","Artichokes","2015","2015","USD","1456.9","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","366","Artichokes","2016","2016","USD","1331.5","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","366","Artichokes","2017","2017","USD","1372.7","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","366","Artichokes","2018","2018","USD","1450.7","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","367","Asparagus","2014","2014","USD","3105.3","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","367","Asparagus","2015","2015","USD","2020.5","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","367","Asparagus","2016","2016","USD","3854","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","367","Asparagus","2017","2017","USD","2683.7","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","367","Asparagus","2018","2018","USD","2735.2","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","414","Beans, green","2014","2014","USD","1925.8","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","414","Beans, green","2015","2015","USD","1525.6","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","414","Beans, green","2016","2016","USD","1578.6","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","414","Beans, green","2017","2017","USD","1583.3","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","414","Beans, green","2018","2018","USD","1717.9","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2014","2014","USD","426.6","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2015","2015","USD","489.2","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2016","2016","USD","382.2","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2017","2017","USD","394.1","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2018","2018","USD","406.2","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2014","2014","USD","1170.8","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2015","2015","USD","549.6","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2016","2016","USD","438","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2017","2017","USD","465.2","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2018","2018","USD","548.4","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2014","2014","USD","1051.2","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2015","2015","USD","967.3","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2016","2016","USD","861.6","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2017","2017","USD","971.7","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2018","2018","USD","963.7","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2014","2014","USD","749.6","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2015","2015","USD","668.3","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2016","2016","USD","612.2","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2017","2017","USD","630.5","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2018","2018","USD","667.1","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2014","2014","USD","706.9","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2015","2015","USD","642.9","","Official data"
"PP","Producer Prices - Annual","84","Greece","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2016","2016","USD","574.6","","Official data"
